MSA,YearMonth,UnemploymentRate,HPI (Seasonally Adjusted)
43640,200202,4.8,
43640,200203,4.4,
43640,200204,4.3,
43640,200205,4.7,
43640,200206,5.6,
43640,200207,5.3,
43640,200208,5.0,
43640,200209,4.5,
43640,200210,4.7,
43640,200211,4.9,
43640,200212,4.6,
43640,200301,4.9,
43640,200302,4.6,
43640,200303,4.4,
43640,200304,4.2,
43640,200305,4.8,
43640,200306,5.8,
43640,200307,5.4,
43640,200308,4.9,
43640,200309,4.4,
43640,200310,4.4,
43640,200311,4.4,
43640,200312,4.1,
43640,200401,4.6,
43640,200402,4.1,
43640,200403,3.8,
43640,200404,3.4,
43640,200405,4.0,
43640,200406,4.8,
43640,200407,4.5,
43640,200408,4.0,
43640,200409,3.9,
43640,200410,4.2,
43640,200411,4.4,
43640,200412,4.1,
43640,200501,4.5,
43640,200502,4.3,
43640,200503,3.7,
43640,200504,3.4,
43640,200505,4.0,
43640,200506,4.7,
43640,200507,4.5,
43640,200508,4.1,
43640,200509,,
43640,200510,,
43640,200511,,
43640,200512,,
43640,200601,,
43640,200602,,
43640,200603,,
43640,200604,,
43640,200605,,
43640,200606,,
43640,200607,3.5,
43640,200608,3.5,
43640,200609,3.3,
43640,200610,3.1,
43640,200611,3.1,
43640,200612,2.8,
43640,200701,3.4,
43640,200702,2.8,
43640,200703,2.9,
43640,200704,2.8,
43640,200705,3.2,
43640,200706,3.8,
43640,200707,3.3,
43640,200708,3.1,
43640,200709,3.2,
43640,200710,2.7,
43640,200711,2.8,
43640,200712,2.9,
43640,200801,3.6,
43640,200802,3.0,
43640,200803,3.3,
43640,200804,2.9,
43640,200805,3.5,
43640,200806,4.3,
43640,200807,4.0,
43640,200808,4.1,
43640,200809,3.9,
43640,200810,4.2,
43640,200811,4.2,
43640,200812,4.3,
43640,200901,5.3,
43640,200902,5.1,
43640,200903,5.2,
43640,200904,4.9,
43640,200905,5.4,
43640,200906,6.2,
43640,200907,5.6,
43640,200908,5.6,
43640,200909,5.3,
43640,200910,5.2,
43640,200911,5.0,
43640,200912,5.0,
43640,201001,5.9,
43640,201002,5.3,
43640,201003,5.3,
43640,201004,5.4,
43640,201005,5.7,
43640,201006,6.5,
43640,201007,6.2,
43640,201008,6.3,
43640,201009,6.1,
43640,201010,6.1,
43640,201011,6.0,
43640,201012,5.5,
43640,201101,6.5,
43640,201102,5.8,
43640,201103,5.7,
43640,201104,5.5,
43640,201105,5.8,
43640,201106,6.5,
43640,201107,6.3,
43640,201108,6.0,
43640,201109,6.0,
43640,201110,5.9,
43640,201111,5.5,
43640,201112,5.3,
43640,201201,6.1,
43640,201202,5.8,
43640,201203,5.6,
43640,201204,5.2,
43640,201205,5.8,
43640,201206,6.6,
43640,201207,6.1,
43640,201208,5.7,
43640,201209,5.3,
43640,201210,5.2,
43640,201211,4.7,
43640,201212,5.1,
43640,201301,6.2,
43640,201302,5.4,
43640,201303,5.3,
43640,201304,5.3,
43640,201305,5.9,
43640,201306,6.6,
43640,201307,6.1,
43640,201308,5.7,
43640,201309,5.3,
43640,201310,5.2,
43640,201311,4.7,
43640,201312,4.3,
43640,201401,4.9,
43640,201402,4.6,
43640,201403,4.9,
43640,201404,4.6,
43640,201405,5.3,
43640,201406,5.9,
43640,201407,6.3,
43640,201408,6.3,
43640,201409,6.1,
43640,201410,5.9,
43640,201411,6.0,
43640,201412,5.5,
43640,201501,6.1,
43640,201502,5.6,
43640,201503,5.5,
43640,201504,5.2,
43640,201505,5.5,
43640,201506,5.8,
43640,201507,5.6,
43640,201508,5.3,
43640,201509,5.2,
43640,201510,5.0,
43640,201511,4.7,
43640,201512,4.3,
43640,201601,5.0,
43640,201602,4.5,
43640,201603,4.7,
43640,201604,4.4,
43640,201605,4.6,
43640,201606,5.4,
43640,201607,5.3,
43640,201608,5.1,
43640,201609,5.1,
43640,201610,4.6,
43640,201611,4.3,
43640,201612,4.1,
43640,201701,4.7,
43640,201702,4.3,
43640,201703,4.2,
43640,201704,4.1,
43640,201705,4.0,
43640,201706,4.6,
43640,201707,4.5,
43640,201708,4.5,
43640,201709,4.1,
43640,201710,3.6,
43640,201711,3.6,
43640,201712,3.4,
43640,201801,3.9,
43640,201802,3.7,
43640,201803,3.8,
43640,201804,3.7,
43640,201805,3.9,
43640,201806,5.1,
43640,201807,4.7,
43640,201808,4.3,
43640,201809,4.1,
43640,201810,3.9,
43640,201811,3.7,
43640,201812,3.6,
43640,201901,4.4,
43640,201902,3.7,
43640,201903,3.4,
43640,201904,3.2,
43640,201905,3.7,
43640,201906,4.5,
43640,201907,4.4,
43640,201908,4.2,
43640,201909,4.0,
43640,201910,4.0,
43640,201911,3.8,
43640,201912,3.6,
43640,202001,4.0,
43640,202002,3.2,
43640,202003,5.6,
43640,202004,12.9,
43640,202005,11.1,
43640,202006,9.4,
43640,202007,8.4,
43640,202008,6.4,
43640,202009,6.3,
43640,202010,5.4,
43640,202011,4.6,
43640,202012,4.6,
43640,202101,4.8,
43640,202102,4.5,
43640,202103,4.2,
43640,202104,4.2,
43640,202105,4.1,
43640,202106,4.7,
43640,202107,4.0,
43640,202108,3.6,
43640,202109,3.6,
43640,202110,3.1,
43640,202111,2.7,
43640,202112,2.4,
43640,202201,3.1,
43640,202202,2.8,
43640,202203,2.7,
43640,202204,2.4,
43640,202205,2.6,
43640,202206,3.6,
43640,202207,3.2,
43640,202208,3.0,
43640,202209,2.9,
43640,202210,2.7,
43640,202211,2.5,
43640,202212,2.6,
43640,202301,3.1,
43640,202302,3.0,
43640,202303,2.8,
43640,202304,2.6,
43640,202305,3.0,
43640,202306,3.6,
43640,202307,3.0,
43640,202308,3.3,
43640,202309,3.6,
43640,202310,3.6,
43640,202311,3.3,
43640,202312,3.4,
43640,202401,3.8,
43640,202402,3.8,
43640,202403,3.7,
43640,202404,3.2,
43640,202405,3.4,
43640,202406,4.4,
43640,202407,4.2,
43640,202408,4.2,
43640,202409,4.2,
43640,202410,4.2,
43640,202411,4.0,
43640,202412,3.7,
43640,202501,3.8,
43640,202502,3.8,
12620,199901,4.7,
12620,199902,4.9,
12620,199903,4.6,
12620,199904,4.4,
12620,199905,4.2,
12620,199906,4.1,
12620,199907,3.9,
12620,199908,3.5,
12620,199909,3.7,
12620,199910,3.7,
12620,199911,3.9,
12620,199912,4.0,
12620,200001,4.8,
12620,200002,4.6,
12620,200003,4.3,
12620,200004,3.9,
12620,200005,3.7,
12620,200006,3.4,
12620,200007,3.4,
12620,200008,3.0,
12620,200009,3.0,
12620,200010,3.0,
12620,200011,3.4,
12620,200012,3.3,
12620,200101,4.4,
12620,200102,4.4,
12620,200103,4.3,
12620,200104,4.3,
12620,200105,4.1,
12620,200106,3.8,
12620,200107,3.8,
12620,200108,3.7,
12620,200109,3.6,
12620,200110,3.9,
12620,200111,4.0,
12620,200112,4.1,
12620,200201,5.3,
12620,200202,5.1,
12620,200203,5.2,
12620,200204,5.2,
12620,200205,4.6,
12620,200206,4.6,
12620,200207,4.5,
12620,200208,4.1,
12620,200209,4.0,
12620,200210,4.0,
12620,200211,4.8,
12620,200212,4.9,
12620,200301,5.9,
12620,200302,6.8,
12620,200303,6.7,
12620,200304,6.6,
12620,200305,6.5,
12620,200306,6.3,
12620,200307,6.2,
12620,200308,5.8,
12620,200309,5.5,
12620,200310,5.6,
12620,200311,5.7,
12620,200312,5.4,
12620,200401,6.2,
12620,200402,6.7,
12620,200403,6.6,
12620,200404,5.8,
12620,200405,5.6,
12620,200406,5.3,
12620,200407,5.1,
12620,200408,4.8,
12620,200409,4.8,
12620,200410,5.0,
12620,200411,5.3,
12620,200412,5.2,
12620,200501,5.7,
12620,200502,5.9,
12620,200503,5.6,
12620,200504,5.3,
12620,200505,5.1,
12620,200506,5.0,
12620,200507,5.0,
12620,200508,4.6,
12620,200509,4.7,
12620,200510,4.7,
12620,200511,5.0,
12620,200512,4.8,
12620,200601,5.4,
12620,200602,5.5,
12620,200603,5.2,
12620,200604,5.0,
12620,200605,4.8,
12620,200606,4.9,
12620,200607,5.2,
12620,200608,5.0,
12620,200609,5.0,
12620,200610,4.8,
12620,200611,5.3,
12620,200612,5.2,
12620,200701,5.9,
12620,200702,5.8,
12620,200703,5.4,
12620,200704,5.4,
12620,200705,5.3,
12620,200706,5.1,
12620,200707,5.3,
12620,200708,4.7,
12620,200709,4.7,
12620,200710,4.6,
12620,200711,4.8,
12620,200712,4.9,
12620,200801,5.5,
12620,200802,5.4,
12620,200803,5.5,
12620,200804,5.0,
12620,200805,5.4,
12620,200806,5.5,
12620,200807,5.7,
12620,200808,5.6,
12620,200809,5.5,
12620,200810,5.6,
12620,200811,6.1,
12620,200812,6.9,
12620,200901,8.4,
12620,200902,8.9,
12620,200903,9.1,
12620,200904,8.8,
12620,200905,8.9,
12620,200906,8.6,
12620,200907,8.4,
12620,200908,7.8,
12620,200909,7.8,
12620,200910,7.7,
12620,200911,8.1,
12620,200912,8.5,
12620,201001,9.6,
12620,201002,9.7,
12620,201003,9.6,
12620,201004,9.0,
12620,201005,8.6,
12620,201006,8.5,
12620,201007,8.8,
12620,201008,8.6,
12620,201009,8.0,
12620,201010,7.8,
12620,201011,8.4,
12620,201012,8.3,
12620,201101,9.1,
12620,201102,8.9,
12620,201103,8.7,
12620,201104,8.3,
12620,201105,8.5,
12620,201106,8.3,
12620,201107,8.3,
12620,201108,8.2,
12620,201109,7.6,
12620,201110,7.2,
12620,201111,7.2,
12620,201112,7.4,
12620,201201,8.2,
12620,201202,8.1,
12620,201203,7.9,
12620,201204,7.4,
12620,201205,7.6,
12620,201206,7.5,
12620,201207,8.1,
12620,201208,7.1,
12620,201209,6.8,
12620,201210,6.9,
12620,201211,7.0,
12620,201212,7.3,
12620,201301,8.1,
12620,201302,7.9,
12620,201303,7.5,
12620,201304,7.2,
12620,201305,7.1,
12620,201306,7.0,
12620,201307,6.9,
12620,201308,6.4,
12620,201309,6.1,
12620,201310,6.2,
12620,201311,6.2,
12620,201312,6.0,
12620,201401,7.0,
12620,201402,7.3,
12620,201403,7.0,
12620,201404,6.4,
12620,201405,6.2,
12620,201406,5.7,
12620,201407,6.0,
12620,201408,5.6,
12620,201409,5.4,
12620,201410,5.3,
12620,201411,5.5,
12620,201412,5.3,
12620,201501,6.0,
12620,201502,5.7,
12620,201503,5.4,
12620,201504,4.9,
12620,201505,4.9,
12620,201506,4.5,
12620,201507,4.5,
12620,201508,4.0,
12620,201509,4.0,
12620,201510,4.0,
12620,201511,4.4,
12620,201512,4.6,
12620,201601,5.3,
12620,201602,5.2,
12620,201603,5.2,
12620,201604,4.7,
12620,201605,4.4,
12620,201606,4.2,
12620,201607,4.1,
12620,201608,3.9,
12620,201609,3.8,
12620,201610,3.7,
12620,201611,3.8,
12620,201612,3.9,
12620,201701,4.7,
12620,201702,4.5,
12620,201703,4.3,
12620,201704,4.1,
12620,201705,4.2,
12620,201706,3.8,
12620,201707,3.9,
12620,201708,3.5,
12620,201709,3.3,
12620,201710,3.3,
12620,201711,3.4,
12620,201712,3.2,
12620,201801,3.9,
12620,201802,4.0,
12620,201803,3.8,
12620,201804,3.6,
12620,201805,3.5,
12620,201806,3.5,
12620,201807,4.0,
12620,201808,3.3,
12620,201809,3.3,
12620,201810,3.2,
12620,201811,3.3,
12620,201812,3.5,
12620,201901,4.2,
12620,201902,3.9,
12620,201903,3.7,
12620,201904,3.2,
12620,201905,3.1,
12620,201906,2.8,
12620,201907,2.9,
12620,201908,2.6,
12620,201909,2.6,
12620,201910,2.7,
12620,201911,3.0,
12620,201912,3.0,
12620,202001,4.0,
12620,202002,4.1,
12620,202003,4.5,
12620,202004,9.1,
12620,202005,10.0,
12620,202006,6.4,
12620,202007,6.6,
12620,202008,3.6,
12620,202009,2.9,
12620,202010,2.9,
12620,202011,3.2,
12620,202012,4.0,
12620,202101,5.5,
12620,202102,5.5,
12620,202103,5.5,
12620,202104,5.6,
12620,202105,5.4,
12620,202106,5.6,
12620,202107,5.3,
12620,202108,5.0,
12620,202109,4.3,
12620,202110,4.2,
12620,202111,4.2,
12620,202112,4.0,
12620,202201,4.6,
12620,202202,4.1,
12620,202203,3.7,
12620,202204,3.2,
12620,202205,3.0,
12620,202206,2.8,
12620,202207,2.7,
12620,202208,2.4,
12620,202209,2.4,
12620,202210,2.5,
12620,202211,2.8,
12620,202212,2.5,
12620,202301,3.2,
12620,202302,3.2,
12620,202303,3.0,
12620,202304,2.5,
12620,202305,2.6,
12620,202306,2.7,
12620,202307,2.7,
12620,202308,2.6,
12620,202309,2.5,
12620,202310,2.7,
12620,202311,3.1,
12620,202312,3.1,
12620,202401,3.5,
12620,202402,3.7,
12620,202403,3.4,
12620,202404,3.1,
12620,202405,3.0,
12620,202406,3.0,
12620,202407,3.3,
12620,202408,3.1,
12620,202409,3.1,
12620,202410,3.2,
12620,202411,3.9,
12620,202412,3.8,
12620,202501,4.2,
12620,202502,4.2,
30340,199901,4.6,
30340,199902,4.8,
30340,199903,4.4,
30340,199904,3.7,
30340,199905,3.8,
30340,199906,4.0,
30340,199907,3.9,
30340,199908,3.4,
30340,199909,3.6,
30340,199910,3.5,
30340,199911,3.8,
30340,199912,3.5,
30340,200001,4.3,
30340,200002,4.4,
30340,200003,4.1,
30340,200004,3.4,
30340,200005,3.3,
30340,200006,3.1,
30340,200007,2.9,
30340,200008,2.8,
30340,200009,2.9,
30340,200010,2.9,
30340,200011,3.2,
30340,200012,2.9,
30340,200101,3.7,
30340,200102,4.1,
30340,200103,4.1,
30340,200104,4.0,
30340,200105,3.7,
30340,200106,3.7,
30340,200107,3.8,
30340,200108,3.5,
30340,200109,3.7,
30340,200110,4.0,
30340,200111,4.2,
30340,200112,4.3,
30340,200201,4.8,
30340,200202,4.7,
30340,200203,4.9,
30340,200204,4.6,
30340,200205,4.2,
30340,200206,4.4,
30340,200207,4.3,
30340,200208,4.0,
30340,200209,4.1,
30340,200210,4.1,
30340,200211,4.6,
30340,200212,4.7,
30340,200301,5.6,
30340,200302,5.7,
30340,200303,5.6,
30340,200304,5.3,
30340,200305,5.0,
30340,200306,5.1,
30340,200307,5.2,
30340,200308,4.8,
30340,200309,4.8,
30340,200310,4.8,
30340,200311,4.8,
30340,200312,4.6,
30340,200401,5.3,
30340,200402,5.2,
30340,200403,5.1,
30340,200404,4.4,
30340,200405,4.3,
30340,200406,4.3,
30340,200407,4.4,
30340,200408,4.1,
30340,200409,4.2,
30340,200410,4.2,
30340,200411,4.5,
30340,200412,4.4,
30340,200501,5.3,
30340,200502,5.7,
30340,200503,5.5,
30340,200504,5.2,
30340,200505,5.0,
30340,200506,5.0,
30340,200507,4.9,
30340,200508,4.5,
30340,200509,4.8,
30340,200510,4.5,
30340,200511,4.7,
30340,200512,4.6,
30340,200601,5.1,
30340,200602,5.4,
30340,200603,5.2,
30340,200604,4.7,
30340,200605,4.7,
30340,200606,4.7,
30340,200607,4.8,
30340,200608,4.5,
30340,200609,4.5,
30340,200610,4.3,
30340,200611,4.7,
30340,200612,4.4,
30340,200701,5.2,
30340,200702,5.4,
30340,200703,5.0,
30340,200704,4.7,
30340,200705,4.6,
30340,200706,4.5,
30340,200707,4.6,
30340,200708,4.1,
30340,200709,4.3,
30340,200710,4.2,
30340,200711,4.4,
30340,200712,4.6,
30340,200801,5.1,
30340,200802,5.3,
30340,200803,5.3,
30340,200804,4.8,
30340,200805,5.0,
30340,200806,5.0,
30340,200807,5.2,
30340,200808,5.2,
30340,200809,5.2,
30340,200810,5.5,
30340,200811,6.2,
30340,200812,7.1,
30340,200901,8.7,
30340,200902,9.3,
30340,200903,9.5,
30340,200904,8.7,
30340,200905,8.8,
30340,200906,8.9,
30340,200907,8.8,
30340,200908,8.1,
30340,200909,8.2,
30340,200910,8.1,
30340,200911,8.3,
30340,200912,8.6,
30340,201001,9.9,
30340,201002,10.0,
30340,201003,9.7,
30340,201004,9.0,
30340,201005,8.7,
30340,201006,8.6,
30340,201007,8.8,
30340,201008,8.3,
30340,201009,8.2,
30340,201010,8.0,
30340,201011,8.4,
30340,201012,8.3,
30340,201101,8.9,
30340,201102,8.9,
30340,201103,8.9,
30340,201104,8.1,
30340,201105,8.1,
30340,201106,7.9,
30340,201107,8.0,
30340,201108,7.5,
30340,201109,7.4,
30340,201110,7.3,
30340,201111,7.3,
30340,201112,7.6,
30340,201201,8.2,
30340,201202,8.4,
30340,201203,8.2,
30340,201204,7.4,
30340,201205,7.4,
30340,201206,7.5,
30340,201207,7.7,
30340,201208,7.2,
30340,201209,6.8,
30340,201210,6.9,
30340,201211,6.8,
30340,201212,7.2,
30340,201301,8.0,
30340,201302,7.9,
30340,201303,7.5,
30340,201304,6.9,
30340,201305,6.8,
30340,201306,6.9,
30340,201307,6.6,
30340,201308,6.1,
30340,201309,6.0,
30340,201310,6.0,
30340,201311,5.9,
30340,201312,5.7,
30340,201401,6.4,
30340,201402,6.6,
30340,201403,6.4,
30340,201404,5.7,
30340,201405,5.4,
30340,201406,5.1,
30340,201407,5.2,
30340,201408,5.0,
30340,201409,4.8,
30340,201410,4.6,
30340,201411,4.8,
30340,201412,4.7,
30340,201501,5.3,
30340,201502,5.3,
30340,201503,5.0,
30340,201504,4.3,
30340,201505,4.3,
30340,201506,4.0,
30340,201507,3.9,
30340,201508,3.6,
30340,201509,3.6,
30340,201510,3.5,
30340,201511,3.8,
30340,201512,3.6,
30340,201601,4.2,
30340,201602,4.4,
30340,201603,4.4,
30340,201604,3.7,
30340,201605,3.5,
30340,201606,3.5,
30340,201607,3.5,
30340,201608,3.2,
30340,201609,3.2,
30340,201610,3.1,
30340,201611,3.2,
30340,201612,3.1,
30340,201701,3.8,
30340,201702,3.8,
30340,201703,3.6,
30340,201704,3.3,
30340,201705,3.3,
30340,201706,3.2,
30340,201707,3.2,
30340,201708,3.0,
30340,201709,2.9,
30340,201710,2.9,
30340,201711,3.0,
30340,201712,2.7,
30340,201801,3.3,
30340,201802,3.4,
30340,201803,3.3,
30340,201804,3.0,
30340,201805,2.9,
30340,201806,3.2,
30340,201807,3.2,
30340,201808,3.0,
30340,201809,2.9,
30340,201810,2.9,
30340,201811,3.0,
30340,201812,3.0,
30340,201901,3.5,
30340,201902,3.3,
30340,201903,3.3,
30340,201904,2.8,
30340,201905,2.7,
30340,201906,2.6,
30340,201907,2.7,
30340,201908,2.6,
30340,201909,2.5,
30340,201910,2.6,
30340,201911,2.7,
30340,201912,2.6,
30340,202001,3.3,
30340,202002,3.4,
30340,202003,3.8,
30340,202004,8.6,
30340,202005,9.4,
30340,202006,6.7,
30340,202007,7.3,
30340,202008,3.9,
30340,202009,3.2,
30340,202010,3.2,
30340,202011,3.4,
30340,202012,4.0,
30340,202101,5.3,
30340,202102,5.4,
30340,202103,5.4,
30340,202104,5.4,
30340,202105,5.3,
30340,202106,5.6,
30340,202107,5.6,
30340,202108,5.3,
30340,202109,4.6,
30340,202110,4.4,
30340,202111,4.3,
30340,202112,3.8,
30340,202201,4.3,
30340,202202,3.8,
30340,202203,3.5,
30340,202204,2.8,
30340,202205,2.8,
30340,202206,2.7,
30340,202207,2.6,
30340,202208,2.3,
30340,202209,2.3,
30340,202210,2.5,
30340,202211,2.8,
30340,202212,2.5,
30340,202301,3.0,
30340,202302,3.2,
30340,202303,3.0,
30340,202304,2.5,
30340,202305,2.6,
30340,202306,2.6,
30340,202307,2.6,
30340,202308,2.5,
30340,202309,2.5,
30340,202310,2.6,
30340,202311,2.8,
30340,202312,2.8,
30340,202401,3.1,
30340,202402,3.3,
30340,202403,3.1,
30340,202404,2.9,
30340,202405,3.0,
30340,202406,3.0,
30340,202407,3.2,
30340,202408,3.1,
30340,202409,3.0,
30340,202410,3.3,
30340,202411,3.8,
30340,202412,3.5,
30340,202501,3.8,
30340,202502,3.9,
38860,199901,3.0,
38860,199902,3.2,
38860,199903,2.9,
38860,199904,2.3,
38860,199905,2.3,
38860,199906,2.4,
38860,199907,2.2,
38860,199908,2.1,
38860,199909,2.3,
38860,199910,2.4,
38860,199911,2.5,
38860,199912,2.4,
38860,200001,3.4,
38860,200002,3.3,
38860,200003,3.1,
38860,200004,2.4,
38860,200005,2.5,
38860,200006,2.4,
38860,200007,2.2,
38860,200008,2.0,
38860,200009,2.1,
38860,200010,2.2,
38860,200011,2.4,
38860,200012,2.2,
38860,200101,2.9,
38860,200102,3.1,
38860,200103,3.0,
38860,200104,3.0,
38860,200105,2.9,
38860,200106,2.8,
38860,200107,2.8,
38860,200108,2.7,
38860,200109,2.9,
38860,200110,3.2,
38860,200111,3.5,
38860,200112,3.3,
38860,200201,4.1,
38860,200202,3.9,
38860,200203,4.0,
38860,200204,3.8,
38860,200205,3.5,
38860,200206,3.6,
38860,200207,3.6,
38860,200208,3.3,
38860,200209,3.4,
38860,200210,3.5,
38860,200211,3.9,
38860,200212,3.8,
38860,200301,4.6,
38860,200302,4.5,
38860,200303,4.5,
38860,200304,4.2,
38860,200305,3.9,
38860,200306,4.1,
38860,200307,4.0,
38860,200308,3.6,
38860,200309,4.0,
38860,200310,3.8,
38860,200311,4.0,
38860,200312,3.6,
38860,200401,4.4,
38860,200402,4.2,
38860,200403,4.2,
38860,200404,3.5,
38860,200405,3.4,
38860,200406,3.5,
38860,200407,3.4,
38860,200408,3.2,
38860,200409,3.3,
38860,200410,3.4,
38860,200411,3.7,
38860,200412,3.6,
38860,200501,4.2,
38860,200502,4.6,
38860,200503,4.4,
38860,200504,3.9,
38860,200505,3.9,
38860,200506,3.8,
38860,200507,3.7,
38860,200508,3.4,
38860,200509,3.8,
38860,200510,3.7,
38860,200511,4.0,
38860,200512,3.7,
38860,200601,4.1,
38860,200602,4.3,
38860,200603,4.0,
38860,200604,3.6,
38860,200605,3.6,
38860,200606,3.6,
38860,200607,3.7,
38860,200608,3.4,
38860,200609,3.5,
38860,200610,3.5,
38860,200611,3.8,
38860,200612,3.5,
38860,200701,4.1,
38860,200702,4.2,
38860,200703,3.9,
38860,200704,3.7,
38860,200705,3.6,
38860,200706,3.5,
38860,200707,3.7,
38860,200708,3.2,
38860,200709,3.5,
38860,200710,3.6,
38860,200711,3.7,
38860,200712,3.8,
38860,200801,4.5,
38860,200802,4.3,
38860,200803,4.4,
38860,200804,3.8,
38860,200805,4.1,
38860,200806,4.1,
38860,200807,4.2,
38860,200808,4.0,
38860,200809,4.2,
38860,200810,4.5,
38860,200811,5.1,
38860,200812,5.7,
38860,200901,7.2,
38860,200902,7.6,
38860,200903,7.8,
38860,200904,7.0,
38860,200905,7.1,
38860,200906,7.1,
38860,200907,7.0,
38860,200908,6.6,
38860,200909,6.9,
38860,200910,7.0,
38860,200911,7.3,
38860,200912,7.5,
38860,201001,8.7,
38860,201002,8.7,
38860,201003,8.4,
38860,201004,7.5,
38860,201005,7.2,
38860,201006,6.9,
38860,201007,7.0,
38860,201008,6.4,
38860,201009,6.4,
38860,201010,6.5,
38860,201011,7.1,
38860,201012,7.0,
38860,201101,7.9,
38860,201102,7.8,
38860,201103,7.5,
38860,201104,6.7,
38860,201105,6.6,
38860,201106,6.5,
38860,201107,6.3,
38860,201108,5.9,
38860,201109,6.1,
38860,201110,6.0,
38860,201111,6.2,
38860,201112,6.2,
38860,201201,7.1,
38860,201202,7.2,
38860,201203,6.9,
38860,201204,6.0,
38860,201205,6.1,
38860,201206,6.0,
38860,201207,6.1,
38860,201208,5.6,
38860,201209,5.5,
38860,201210,5.6,
38860,201211,5.8,
38860,201212,6.1,
38860,201301,7.2,
38860,201302,7.0,
38860,201303,6.6,
38860,201304,5.9,
38860,201305,5.7,
38860,201306,5.6,
38860,201307,5.4,
38860,201308,5.0,
38860,201309,5.1,
38860,201310,5.1,
38860,201311,5.3,
38860,201312,5.1,
38860,201401,5.9,
38860,201402,6.0,
38860,201403,5.7,
38860,201404,4.8,
38860,201405,4.6,
38860,201406,4.2,
38860,201407,4.4,
38860,201408,4.2,
38860,201409,4.0,
38860,201410,4.0,
38860,201411,4.3,
38860,201412,4.0,
38860,201501,4.8,
38860,201502,4.7,
38860,201503,4.4,
38860,201504,3.7,
38860,201505,3.8,
38860,201506,3.4,
38860,201507,3.3,
38860,201508,3.0,
38860,201509,3.0,
38860,201510,3.1,
38860,201511,3.4,
38860,201512,3.2,
38860,201601,3.8,
38860,201602,3.8,
38860,201603,3.7,
38860,201604,3.1,
38860,201605,2.9,
38860,201606,3.0,
38860,201607,2.8,
38860,201608,2.7,
38860,201609,2.7,
38860,201610,2.8,
38860,201611,2.9,
38860,201612,2.8,
38860,201701,3.5,
38860,201702,3.4,
38860,201703,3.1,
38860,201704,2.8,
38860,201705,2.8,
38860,201706,2.7,
38860,201707,2.6,
38860,201708,2.5,
38860,201709,2.4,
38860,201710,2.4,
38860,201711,2.7,
38860,201712,2.4,
38860,201801,3.0,
38860,201802,3.0,
38860,201803,2.9,
38860,201804,2.6,
38860,201805,2.5,
38860,201806,2.7,
38860,201807,2.6,
38860,201808,2.4,
38860,201809,2.4,
38860,201810,2.5,
38860,201811,2.6,
38860,201812,2.5,
38860,201901,3.1,
38860,201902,2.8,
38860,201903,2.9,
38860,201904,2.4,
38860,201905,2.3,
38860,201906,2.1,
38860,201907,2.0,
38860,201908,2.0,
38860,201909,2.1,
38860,201910,2.1,
38860,201911,2.4,
38860,201912,2.3,
38860,202001,3.0,
38860,202002,3.1,
38860,202003,3.7,
38860,202004,9.2,
38860,202005,9.9,
38860,202006,6.5,
38860,202007,6.7,
38860,202008,3.5,
38860,202009,2.9,
38860,202010,2.9,
38860,202011,3.2,
38860,202012,3.7,
38860,202101,5.1,
38860,202102,5.2,
38860,202103,5.0,
38860,202104,4.8,
38860,202105,4.5,
38860,202106,4.6,
38860,202107,4.1,
38860,202108,3.8,
38860,202109,3.4,
38860,202110,3.5,
38860,202111,3.5,
38860,202112,3.2,
38860,202201,3.7,
38860,202202,3.3,
38860,202203,3.0,
38860,202204,2.4,
38860,202205,2.4,
38860,202206,2.2,
38860,202207,2.0,
38860,202208,1.8,
38860,202209,1.9,
38860,202210,2.0,
38860,202211,2.2,
38860,202212,2.0,
38860,202301,2.5,
38860,202302,2.5,
38860,202303,2.4,
38860,202304,1.9,
38860,202305,2.1,
38860,202306,2.1,
38860,202307,2.0,
38860,202308,2.0,
38860,202309,2.1,
38860,202310,2.2,
38860,202311,2.4,
38860,202312,2.4,
38860,202401,2.8,
38860,202402,2.8,
38860,202403,2.7,
38860,202404,2.3,
38860,202405,2.4,
38860,202406,2.4,
38860,202407,2.5,
38860,202408,2.5,
38860,202409,2.5,
